,variant,count,cumcount
103,"('A', 'B', 'B', 'B', 'C', 'A', 'A', 'A', 'F', 'F', 'B', 'B', 'B', 'B', 'E')",1,842
104,"('A', 'C', 'A', 'B', 'B', 'B', 'A', 'T', 'B', 'B', 'O', 'B', 'B', 'E')",1,843
105,"('A', 'C', 'A', 'B', 'B', 'B', 'A', 'A', 'G', 'F', 'B', 'B', 'J', 'B', 'B', 'B', 'B', 'B', 'B', 'F', 'B', 'B', 'R', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'E')",1,844
84,"('A', 'C', 'A', 'B', 'B', 'B', 'A', 'A', 'I', 'B', 'B', 'B', 'B', 'B', 'E')",1,845
83,"('A', 'C', 'A', 'B', 'B', 'B', 'A', 'R', 'B', 'B', 'O', 'B', 'B', 'B', 'B', 'B', 'B', 'E')",1,846
82,"('A', 'C', 'A', 'B', 'B', 'B', 'A', 'F', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'E', '?')",1,847
70,"('A', 'C', 'A', 'B', 'B', 'B', 'A', 'A', 'G', 'B', 'B', 'B', 'O', 'B', 'B', 'E')",1,848
61,"('A', 'C', 'A', 'B', 'B', 'B', 'A', 'A', 'Q', 'B', 'E', '?')",1,849
62,"('A', 'C', 'A', 'B', 'B', 'B', 'A', 'A', 'F', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'E')",1,850
63,"('A', 'C', 'A', 'B', 'B', 'F', 'E')",1,851
64,"('L', 'C', 'L', 'T', 'W', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'T', 'B', 'B', 'B', 'B', 'B', 'B', 'E')",1,852
66,"('A', 'C', 'A', 'A', 'A', 'B', 'B', 'B', 'F', 'E', '?')",1,853
67,"('L', 'C', 'L', 'L', 'B', 'B', 'B', 'L', 'M', 'B', 'B', 'B', 'E')",1,854
68,"('A', 'C', 'A', 'A', 'B', 'B', 'B', 'A', 'Q', 'B', 'B', 'E', '?')",1,855
69,"('L', 'C', 'L', 'L', 'L', 'B', 'B', 'B', 'U', 'B', 'B', 'B', 'B', 'E')",1,856
71,"('A', 'A', 'C', 'B', 'B', 'B', 'A', 'A', 'G', 'B', 'B', 'V', 'N', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'E')",1,857
81,"('A', 'C', 'B', 'B', 'B', 'A', 'A', 'A', 'M', 'B', 'B', 'B', 'B', 'E')",1,858
72,"('A', 'C', 'B', 'B', 'B', 'A', 'A', 'A', 'I', 'B', 'B', 'B', 'B', 'B', 'B', 'E', '?')",1,859
73,"('A', 'C', 'A', 'B', 'B', 'B', 'A', 'G', 'B', 'B', 'R', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'E')",1,860
74,"('A', 'C', 'A', 'B', 'B', 'A', 'A', 'G', 'H', 'B', 'B', 'B', 'B', 'E')",1,861
76,"('L', 'L', 'C', 'L', 'B', 'B', 'B', 'L')",1,862
77,"('A', 'C', 'A', 'B', 'B', 'B', 'A', 'A', 'G', 'O', 'B', 'B', 'B', 'E')",1,863
78,"('A', 'C', 'A', 'B', 'B', 'B', 'A', 'A', 'G', 'B', 'B', 'B', 'B', 'B', 'I', 'B', 'B', 'B', 'B', 'N', 'E')",1,864
79,"('A', 'C', 'A', 'A', 'A', 'B', 'B', 'B', 'Q', 'O', 'B', 'B', 'E', '?')",1,865
80,"('A', 'C', 'A', 'B', 'B', 'B', 'A', 'A', 'T', 'V', 'E')",1,866
217,"('B', 'B', 'A', 'C', 'A', 'A', 'B', 'B', 'B', 'A', 'I', 'B', 'B', 'P', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'W', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'I', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'E')",1,867
219,"('A', 'C', 'A', 'A', 'B', 'B', 'B', 'T', 'O', 'B', 'B', 'B', 'B', 'E')",1,868
421,"('A', 'C', 'B', 'B', 'B', 'A', 'A', 'A', 'G', 'B', 'B', 'F', 'B', 'B', 'B', 'E')",1,869
347,"('B', 'B', 'A', 'C', 'A', 'B', 'B', 'B', 'A', 'A', 'I', 'B', 'B', 'B', 'B', 'E')",1,870
349,"('A', 'C', 'A', 'A', 'B', 'B', 'B', 'A', 'Q', 'B', 'B', 'E')",1,871
350,"('A', 'A', 'C', 'A', 'A', 'B', 'B', 'B', 'H', 'E')",1,872
351,"('A', 'C', 'B', 'B', 'B', 'A', 'A', 'A', 'V', 'B', 'B', 'F', 'B', 'B', 'E', '?')",1,873
352,"('A', 'C', 'A', 'B', 'B', 'B', 'A', 'I', 'B', 'E')",1,874
353,"('B', 'B', 'L', 'C', 'L')",1,875
354,"('A', 'C', 'B', 'B', 'B', 'A', 'A', 'A', 'D', 'B', 'B', 'B', 'B', 'E')",1,876
355,"('A', 'C', 'A', 'B', 'B', 'B', 'A', 'A', 'W', 'B', 'B', 'B', 'F', 'E')",1,877
357,"('A', 'C', 'A', 'A', 'B', 'B', 'B', 'A', 'T', 'B', 'B', 'P', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'W', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'T', 'B', 'B', 'B', 'E', '?')",1,878
358,"('A', 'C', 'A', 'A', 'B', 'B', 'B', 'A', 'D', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'E')",1,879
359,"('A', 'A', 'C', 'A', 'B', 'B', 'B', 'A', 'G', 'D', 'B', 'B', 'N', 'E')",1,880
360,"('A', 'C', 'A', 'A', 'B', 'B', 'A', 'M', 'B', 'B', 'B', 'B', 'B', 'B', 'E', '?')",1,881
361,"('A', 'A', 'C', 'B', 'B', 'B', 'A', 'A', 'R', 'E')",1,882
362,"('A', 'C', 'B', 'B', 'A', 'R', 'B', 'B', 'B', 'E', '?')",1,883
363,"('A', 'C', 'A', 'B', 'B', 'B', 'A', 'A', 'D')",1,884
364,"('A', 'C', 'A', 'A', 'B', 'B', 'B', 'A', 'G', 'O', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'E', '?')",1,885
365,"('A', 'C', 'A', 'A', 'B', 'B', 'B', 'A', 'K', 'M', 'B', 'B', 'E')",1,886
366,"('A', 'C', 'B', 'B', 'A', 'F', 'E', '?')",1,887
367,"('A', 'C', 'A', 'B', 'B', 'B', 'A', 'A', 'G', 'I', 'B', 'E', '?')",1,888
368,"('C', 'B', 'B', 'B', 'B', 'A', 'P', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'H', 'B', 'B', 'E', '?')",1,889
348,"('A', 'C', 'A', 'B', 'B', 'V')",1,890
346,"('A', 'C', 'A', 'A', 'B', 'B', 'B', 'A', 'U', 'M', 'B', 'B', 'B', 'E', '?')",1,891
371,"('A', 'C', 'B', 'B', 'B', 'A', 'A', 'A', 'I', 'N', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'E')",1,892
342,"('A', 'A', 'C', 'B', 'B', 'B', 'A', 'A', 'P', 'B', 'B', 'B', 'B', 'B', 'F', 'E', '?')",1,893
321,"('A', 'C', 'B', 'B', 'B', 'A', 'A', 'A', 'F', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'E')",1,894
322,"('A', 'C', 'A', 'B', 'B', 'B', 'J', 'R', 'B', 'B', 'B', 'B', 'E')",1,895
323,"('A', 'A', 'C', 'A', 'A', 'B', 'B', 'B', 'G', 'B', 'B', 'O', 'B', 'B', 'B', 'B', 'E')",1,896
324,"('A', 'C', 'A', 'A', 'B', 'B', 'B', 'A', 'G', 'M', 'E', '?')",1,897
325,"('A', 'C', 'B', 'B', 'B', 'A', 'A', 'A', 'F', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'E')",1,898
326,"('A', 'C', 'A', 'B', 'B', 'B', 'A', 'A', 'O', 'B', 'B', 'B', 'B', 'B', 'E', '?')",1,899
327,"('A', 'C', 'B', 'B', 'A', 'A', 'A', 'Q', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'E')",1,900
328,"('A', 'C', 'A', 'B', 'B', 'B', 'A', 'H', 'F', 'B', 'B', 'B', 'B', 'E')",1,901
329,"('A', 'B', 'B', 'B', 'C', 'A', 'A', 'A', 'Q', 'O', 'B', 'B', 'B', 'B', 'B', 'E')",1,902
330,"('A', 'C', 'A', 'A', 'A', 'B', 'B', 'B', 'O', 'B', 'B', 'B', 'B', 'B', 'E')",1,903
331,"('A', 'C', 'A', 'B', 'B', 'B', 'A', 'A', 'G', 'I', 'B', 'B', 'B', 'B', 'E', '?')",1,904
332,"('A', 'A', 'C', 'A', 'B', 'B', 'B', 'A', 'W', 'B', 'B', 'B', 'B', 'I', 'B', 'B', 'E')",1,905
333,"('A', 'C', 'B', 'B', 'B', 'A', 'A', 'A', 'I', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'E', '?')",1,906
335,"('A', 'C', 'A', 'B', 'B', 'B', 'A', 'H', 'B', 'B', 'H', 'A', 'B', 'B', 'E', '?')",1,907
336,"('A', 'C', 'A', 'A', 'A', 'B', 'B', 'B', 'H', 'B', 'B', 'B', 'B', 'B', 'B', 'E')",1,908
337,"('A', 'C', 'A', 'G', 'E')",1,909
338,"('A', 'C', 'A', 'B', 'B', 'B', 'A', 'A', 'F', 'E', '?')",1,910
339,"('A', 'C', 'A', 'A', 'B', 'B', 'B', 'A', 'G', 'F', 'B', 'B', 'B', 'B', 'E')",1,911
341,"('A', 'A', 'C', 'A', 'B', 'B', 'A', 'I', 'B', 'B', 'E')",1,912
369,"('A', 'A', 'C', 'A', 'B', 'B', 'B', 'A', 'G', 'B', 'B', 'B', 'M', 'U', 'B', 'B', 'E')",1,913
372,"('A', 'C', 'A', 'A', 'B', 'B', 'B', 'A', 'F', 'B', 'B', 'D', 'B', 'B', 'B', 'B', 'B', 'B', 'E')",1,914
220,"('A', 'C', 'A', 'A', 'B', 'B', 'B', 'A', 'G', 'B', 'B', 'D', 'E')",1,915
398,"('A', 'A', 'A', 'A', 'C', 'B', 'B', 'B', 'H', 'I', 'B', 'B', 'S', 'B', 'B', 'B', 'H', 'B', 'B', 'E', '?')",1,916
400,"('A', 'C', 'A', 'B', 'B', 'B', 'T', 'B', 'B', 'B', 'B', 'B', 'B', 'E')",1,917
401,"('L', 'C', 'L', 'L', 'B', 'B', 'B', 'L', 'O', 'B', 'B', 'B', 'E', '?')",1,918
403,"('A', 'A', 'C', 'B', 'B', 'B', 'A', 'A', 'P', 'B', 'B', 'B')",1,919
404,"('A', 'C', 'B', 'B', 'B', 'A', 'A', 'A', 'F', 'B', 'B', 'B', 'B', 'E', '?')",1,920
405,"('A', 'C', 'A', 'B', 'B', 'B', 'A', 'A', 'O', 'B', 'B', 'R', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'E')",1,921
406,"('A', 'C', 'B', 'B', 'B', 'A', 'A', 'A', 'F', 'B', 'B', 'E', '?')",1,922
408,"('A', 'C', 'B', 'B', 'A', 'A', 'A', 'T', 'H', 'B', 'B', 'B', 'E')",1,923
409,"('A', 'C', 'A', 'B', 'B', 'A', 'B', 'B')",1,924
410,"('A', 'C', 'A', 'B', 'B', 'B', 'A', 'A', 'P', 'B', 'B', 'B', 'B', 'B', 'B', 'F', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'E', '?')",1,925
411,"('A', 'C', 'A', 'B', 'B', 'A', 'A', 'F', 'B', 'B', 'W', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'F', 'E')",1,926
412,"('A', 'C', 'A', 'B', 'B', 'B', 'A', 'A', 'F', 'B', 'B', 'B', 'B', 'W', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'F', 'B', 'B', 'B', 'E', '?')",1,927
413,"('A', 'C', 'A', 'B', 'B', 'T', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'E')",1,928
414,"('B', 'B', 'A', 'C', 'A', 'S', 'B', 'B', 'J', 'B', 'B', 'B', 'B', 'B', 'W', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'O', 'E', '?')",1,929
415,"('A', 'C', 'B', 'B', 'B', 'A', 'I', 'A', 'A', 'E')",1,930
416,"('A', 'C', 'A', 'A', 'B', 'B', 'B', 'A', 'O', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'E', '?')",1,931
417,"('A', 'C', 'A', 'B', 'B', 'B', 'A', 'G', 'B', 'B', 'F', 'B', 'B', 'B', 'E', '?')",1,932
418,"('A', 'C', 'A', 'B', 'B', 'B', 'A', 'A', 'G', 'H', 'H', 'E')",1,933
419,"('A', 'A', 'C', 'A', 'A', 'B', 'B', 'B', 'G', 'O', 'B', 'B', 'B', 'E', '?')",1,934
420,"('A', 'C', 'A', 'A', 'A', 'B', 'B', 'B', 'S', 'B', 'B', 'B', 'B', 'E')",1,935
399,"('A', 'C', 'A', 'B', 'B', 'B', 'A', 'A', 'S', 'B', 'B', 'B', 'B', 'E')",1,936
397,"('B', 'A', 'C', 'A', 'B', 'B', 'B', 'A', 'A', 'O', 'B', 'B', 'E')",1,937
373,"('A', 'C', 'A', 'B', 'B', 'B', 'A', 'I', 'M', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'E', '?')",1,938
396,"('B', 'B', 'L', 'C', 'L', 'L', 'B', 'L', 'G', 'N', 'B', 'B', 'B', 'B', 'E')",1,939
374,"('L', 'C', 'L', 'L', 'B', 'B', 'B', 'L')",1,940
375,"('A', 'C', 'A', 'A', 'B', 'B', 'B', 'A', 'S', 'B', 'B', 'N', 'B', 'B', 'E')",1,941
376,"('A', 'C', 'A', 'A', 'B', 'B', 'B', 'A', 'O', 'B', 'B', 'B', 'B', 'W', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'E')",1,942
377,"('A', 'C', 'A', 'B', 'B', 'B', 'A', 'A', 'N', 'I', 'P', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'E', '?')",1,943
378,"('C', 'A', 'B', 'B', 'B', 'A', 'G', 'A', 'A')",1,944
379,"('A', 'C', 'A', 'B', 'B', 'D', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'E')",1,945
380,"('A', 'C', 'A', 'A', 'A', 'B', 'B', 'B', 'Q', 'B', 'B', 'I', 'E')",1,946
381,"('A', 'C', 'A', 'B', 'B', 'B', 'A', 'A', 'Q', 'F', 'B', 'B', 'E', '?')",1,947
382,"('A', 'C', 'A', 'B', 'B', 'B', 'A', 'A', 'W', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'F', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'E', '?')",1,948
383,"('A', 'C', 'A', 'B', 'B', 'B', 'A', 'A', 'Q', 'B', 'B', 'B', 'B', 'O', 'B', 'B', 'B', 'P', 'R', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'R', 'E')",1,949
384,"('A', 'C', 'A', 'B', 'B', 'B', 'A', 'A', 'O', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'E', 'B', '?')",1,950
385,"('A', 'C', 'A', 'B', 'B', 'B', 'A', 'A', 'H', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'E')",1,951
386,"('A', 'C', 'A', 'A', 'B', 'B', 'B', 'A', 'P', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'S', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'E')",1,952
388,"('A', 'C', 'A', 'A', 'A', 'B', 'B', 'B', 'M', 'B', 'B', 'B', 'B', 'E', '?')",1,953
389,"('A', 'A', 'C', 'A', 'B', 'B', 'B', 'A', 'O', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'E')",1,954
390,"('A', 'C', 'A', 'B', 'B', 'B', 'A', 'A', 'U', 'B', 'B', 'B', 'M', 'B', 'B', 'B', 'B', 'B', 'B', 'E', '?')",1,955
392,"('A', 'C', 'A', 'B', 'B', 'B', 'A', 'A', 'U', 'B', 'B', 'B', 'B', 'E', '?')",1,956
393,"('A', 'B', 'B', 'B', 'C', 'A', 'A', 'T', 'T', 'B', 'B', 'H', 'P', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'H', 'B', 'B', 'B', 'B', 'B', 'E')",1,957
395,"('A', 'C', 'A', 'B', 'B', 'D', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'E')",1,958
320,"('A', 'C', 'A', 'B', 'B', 'B', 'A', 'A', 'G', 'E')",1,959
318,"('A', 'C', 'A', 'B', 'B', 'B', 'A', 'A', 'W', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'F', 'B', 'B', 'B', 'B', 'E')",1,960
317,"('A', 'C', 'A', 'B', 'B', 'B', 'M', 'B', 'E')",1,961
243,"('A', 'C', 'A', 'A', 'B', 'B', 'B', 'A', 'Q', 'I', 'B', 'B', 'E')",1,962
245,"('A', 'C', 'B', 'B', 'B', 'A', 'A', 'A', 'M', 'B', 'B', 'B', 'B', 'B', 'B', 'E')",1,963
246,"('A', 'C', 'A', 'B', 'B', 'B', 'A', 'A', 'J', 'B', 'B', 'B', 'O', 'B', 'B', 'E')",1,964
247,"('A', 'C', 'A', 'B', 'B', 'B', 'O', 'E', '?')",1,965
248,"('A', 'C', 'A', 'B', 'B', 'B', 'A', 'A', 'G', 'B', 'B', 'I', 'B', 'B', 'E', '?')",1,966
250,"('A', 'C', 'A', 'B', 'B', 'B', 'A', 'A', 'S', 'I', 'B', 'B', 'E')",1,967
251,"('A', 'C', 'A', 'B', 'B', 'B', 'A', 'A', 'S', 'E')",1,968
252,"('A', 'C', 'A', 'B', 'B', 'B', 'A', 'A', 'G', 'B', 'O', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'E')",1,969
253,"('A', 'C', 'A', 'B', 'B', 'B', 'A', 'A', 'F', 'B', 'B', 'B', 'B', 'E', '?')",1,970
254,"('A', 'C', 'A', 'B', 'B', 'B', 'A', 'A', 'P', 'B', 'B', 'B', 'O', 'B', 'B', 'E')",1,971
255,"('B', 'B', 'A', 'C', 'A', 'G', 'B', 'B', 'F', 'B', 'B', 'B', 'B', 'B', 'E')",1,972
256,"('A', 'C', 'A', 'A', 'B', 'B', 'B', 'A', 'G', 'F', 'B', 'B', 'B', 'B', 'B', 'B', 'E', '?')",1,973
257,"('A', 'C', 'A', 'B', 'B', 'B', 'A', 'W', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'F', 'B', 'B', 'B', 'B', 'B', 'B', 'E')",1,974
258,"('A', 'C', 'A', 'B', 'B', 'B', 'A', 'A', 'Q', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'E')",1,975
259,"('A', 'C', 'A', 'B', 'B', 'B', 'R', 'O', 'B', 'B', 'E')",1,976
262,"('L', 'C', 'L', 'B', 'B', 'B', 'L', 'L', 'B', 'B', 'B', 'W', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'F', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'E', '?')",1,977
263,"('L', 'B', 'B', 'B', 'C', 'L', 'L', 'L', 'M', 'B', 'B', 'B', 'B', 'B', 'B', 'E')",1,978
264,"('L', 'C', 'L', 'B', 'B', 'C')",1,979
266,"('A', 'C', 'A', 'B', 'B', 'B', 'A', 'I', 'A', 'B', 'B', 'B', 'B', 'E', '?')",1,980
267,"('A', 'C', 'B', 'B', 'B', 'A', 'G', 'A', 'A', 'P', 'B', 'B', 'B', 'B', 'B', 'B', 'M', 'B', 'B', 'B', 'B', 'E')",1,981
244,"('A', 'C', 'A', 'B', 'B', 'B', 'A', 'G', 'F', 'B', 'B', 'B', 'B', 'E', '?')",1,982
242,"('A', 'C', 'A', 'A', 'B', 'B', 'B', 'A', 'I', 'B', 'B', 'B', 'B', 'B', 'B', 'E', '?', 'B', 'B')",1,983
316,"('A', 'C', 'A', 'B', 'B', 'B', 'A', 'A', 'D', 'B', 'B', 'E')",1,984
240,"('A', 'C', 'A', 'A', 'A', 'B', 'B', 'B', 'M', 'B', 'E', '?')",1,985
221,"('A', 'C', 'A', 'B', 'B', 'G', 'F', 'B', 'B', 'B', 'B', 'B', 'E')",1,986
222,"('A', 'C', 'A', 'B', 'B', 'B', 'A', 'A', 'G', 'B', 'B', 'O', 'B', 'B', 'B', 'B', 'B', 'T', 'B', 'W', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'T', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'E', '?')",1,987
223,"('A', 'C', 'A', 'A', 'B', 'B', 'B', 'A', 'J', 'B', 'B', 'B', 'B', 'B', 'B', 'P', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'O', 'E')",1,988
224,"('A', 'C', 'A', 'B', 'B', 'B', 'A', 'A', 'Q', 'P', 'B', 'B', 'B', 'B', 'B', 'B', 'F', 'B', 'B', 'E')",1,989
225,"('A', 'C', 'B', 'B', 'B', 'F', 'A', 'A', 'A', 'E')",1,990
226,"('A', 'C', 'A', 'B', 'B', 'B', 'A', 'F', 'B', 'E')",1,991
227,"('A', 'C', 'A', 'B', 'B', 'G', 'B', 'B', 'D', 'B', 'B', 'B', 'B', 'B', 'B', 'E')",1,992
228,"('A', 'C', 'A', 'B', 'B', 'B', 'F', 'B', 'B', 'D', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'E', '?')",1,993
229,"('A', 'C', 'A', 'B', 'B', 'A', 'A', 'H', 'B', 'B', 'B', 'B', 'B', 'E', '?')",1,994
230,"('A', 'C', 'A', 'A', 'A', 'B', 'B', 'B', 'O', 'B', 'B', 'B', 'B', 'E')",1,995
231,"('A', 'A', 'A', 'A', 'C', 'B', 'B', 'B', 'B', 'B', 'B')",1,996
232,"('A', 'A', 'C', 'B', 'B', 'B', 'A', 'A', 'V', 'B', 'B', 'D', 'B', 'B', 'E')",1,997
233,"('A', 'C', 'B', 'B', 'B', 'A', 'A', 'A', 'Q', 'I', 'B', 'B', 'E')",1,998
234,"('A', 'C', 'A', 'B', 'B', 'B', 'J', 'J', 'B', 'B', 'B', 'K', 'E')",1,999
235,"('A', 'C', 'B', 'B', 'B', 'A', 'N', 'D', 'B', 'B', 'E')",1,1000
236,"('A', 'C', 'A', 'B', 'B', 'B', 'A', 'P', 'B', 'B', 'B', 'B', 'B', 'B', 'I', 'F', 'B', 'B', 'B', 'B', 'E')",1,1001
237,"('A', 'C', 'A', 'B', 'B', 'B', 'A', 'A', 'T', 'B', 'B', 'H', 'B', 'B', 'E')",1,1002
238,"('A', 'C', 'A', 'B', 'B', 'B', 'A', 'A', 'D', 'B', 'B', 'B', 'B', 'E', '?')",1,1003
239,"('L', 'C', 'B', 'B', 'B', 'L', 'L', 'L', 'K', 'W', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'O', 'E')",1,1004
268,"('L', 'C', 'L', 'L', 'B', 'B', 'B', 'M', 'B', 'B', 'E')",1,1005
269,"('A', 'A', 'C', 'A', 'B', 'B', 'B', 'A')",1,1006
270,"('A', 'C', 'A', 'B', 'B', 'B', 'M', 'E', '?')",1,1007
271,"('A', 'B', 'B', 'B', 'C', 'A', 'A', 'A', 'G', 'B', 'O', 'B', 'B', 'E')",1,1008
296,"('A', 'C', 'A', 'B', 'B', 'B', 'A', 'A', 'G', 'D', 'B', 'B', 'B', 'B', 'E', '?')",1,1009
297,"('A', 'C', 'A', 'A', 'A', 'B', 'B', 'B', 'R', 'M', 'B', 'B', 'B', 'B', 'E')",1,1010
298,"('A', 'C', 'B', 'B', 'A', 'A', 'B', 'A')",1,1011
299,"('B', 'A', 'C', 'A', 'A', 'B', 'B', 'B', 'A', 'F', 'B', 'B', 'E')",1,1012
300,"('A', 'C', 'A', 'A', 'B', 'B', 'B', 'A', 'N', 'I', 'B', 'B', 'B', 'B', 'B', 'B', 'E', '?')",1,1013
301,"('A', 'C', 'A', 'B', 'B', 'Q', 'E')",1,1014
303,"('A', 'A', 'A', 'C', 'B', 'B', 'B', 'N', 'F', 'B', 'B', 'B', 'E', '?')",1,1015
304,"('A', 'C', 'A', 'B', 'B', 'K', 'B', 'M', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'E')",1,1016
305,"('A', 'C', 'A', 'A', 'A', 'B', 'B', 'B', 'Q', 'B', 'B', 'B', 'B', 'E', '?')",1,1017
