,variant,count,cumcount
80,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'CRP', 'LacticAcid', 'Leucocytes', 'IV Liquid', 'IV Antibiotics', 'Admission NC', 'Admission NC', 'CRP', 'Leucocytes', 'CRP', 'Release A')",1,850
81,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'Leucocytes', 'LacticAcid', 'CRP', 'IV Liquid', 'IV Antibiotics', 'Admission NC', 'CRP', 'Leucocytes', 'LacticAcid', 'LacticAcid', 'CRP', 'Admission NC', 'CRP', 'LacticAcid', 'Leucocytes', 'CRP', 'Admission NC', 'Release A')",1,851
234,"('Leucocytes', 'ER Registration', 'ER Triage', 'ER Sepsis Triage', 'CRP', 'LacticAcid', 'Leucocytes', 'IV Antibiotics', 'Admission NC', 'Admission NC', 'Leucocytes', 'Release A')",1,852
235,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'IV Liquid', 'IV Antibiotics', 'CRP', 'LacticAcid', 'Leucocytes', 'Admission IC', 'Leucocytes', 'CRP', 'LacticAcid', 'LacticAcid', 'CRP', 'Leucocytes', 'LacticAcid', 'Leucocytes', 'CRP', 'Admission NC', 'Release A', 'Return ER')",1,853
236,"('ER Registration', 'ER Triage', 'LacticAcid', 'Leucocytes', 'CRP', 'ER Sepsis Triage', 'IV Liquid', 'IV Antibiotics', 'Admission NC', 'LacticAcid', 'CRP', 'Leucocytes', 'Admission NC', 'Leucocytes', 'CRP', 'CRP', 'Leucocytes', 'Release A', 'Return ER')",1,854
370,"('ER Registration', 'IV Liquid', 'ER Triage', 'ER Sepsis Triage', 'IV Antibiotics', 'CRP', 'Leucocytes', 'LacticAcid', 'Admission NC', 'Release A')",1,855
372,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'IV Liquid', 'Leucocytes', 'CRP', 'LacticAcid', 'IV Antibiotics', 'Admission NC', 'Leucocytes', 'CRP', 'CRP', 'Release A')",1,856
373,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'Leucocytes', 'CRP', 'LacticAcid', 'IV Antibiotics', 'Admission NC', 'LacticAcid', 'Release A')",1,857
374,"('Leucocytes', 'CRP', 'ER Registration', 'ER Triage', 'ER Sepsis Triage')",1,858
375,"('ER Registration', 'ER Triage', 'LacticAcid', 'Leucocytes', 'CRP', 'ER Sepsis Triage', 'IV Liquid', 'IV Antibiotics', 'Admission NC', 'CRP', 'Leucocytes', 'CRP', 'Leucocytes', 'Release A')",1,859
376,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'LacticAcid', 'CRP', 'Leucocytes', 'IV Liquid', 'IV Antibiotics', 'Admission IC', 'Leucocytes', 'LacticAcid', 'CRP', 'Admission NC', 'Release A')",1,860
377,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'LacticAcid', 'Leucocytes', 'CRP', 'IV Liquid', 'IV Antibiotics', 'Admission NC', 'Leucocytes', 'Leucocytes', 'Leucocytes', 'CRP', 'Release A')",1,861
378,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'IV Liquid', 'LacticAcid', 'CRP', 'Leucocytes', 'IV Antibiotics', 'Admission NC', 'Leucocytes', 'CRP', 'Admission IC', 'CRP', 'Leucocytes', 'LacticAcid', 'Leucocytes', 'Leucocytes', 'LacticAcid', 'Leucocytes', 'CRP', 'LacticAcid', 'CRP', 'Leucocytes', 'LacticAcid', 'CRP', 'LacticAcid', 'Leucocytes', 'CRP', 'LacticAcid', 'Leucocytes', 'LacticAcid', 'Leucocytes', 'CRP', 'CRP', 'Leucocytes', 'LacticAcid', 'CRP', 'Leucocytes', 'LacticAcid', 'LacticAcid', 'Leucocytes', 'CRP', 'LacticAcid', 'CRP', 'Leucocytes', 'Leucocytes', 'CRP', 'LacticAcid', 'CRP', 'Leucocytes', 'LacticAcid', 'CRP', 'Leucocytes', 'LacticAcid', 'LacticAcid', 'Leucocytes', 'CRP', 'LacticAcid', 'CRP', 'Leucocytes', 'LacticAcid', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'Leucocytes', 'LacticAcid', 'Leucocytes', 'LacticAcid', 'CRP', 'LacticAcid', 'Leucocytes', 'CRP', 'CRP', 'LacticAcid', 'Leucocytes', 'CRP', 'Leucocytes', 'LacticAcid', 'CRP', 'LacticAcid', 'Leucocytes', 'Admission IC', 'CRP', 'LacticAcid', 'Leucocytes', 'Leucocytes', 'Leucocytes', 'CRP', 'LacticAcid', 'LacticAcid', 'CRP', 'LacticAcid', 'Leucocytes', 'CRP', 'Leucocytes', 'LacticAcid', 'CRP', 'LacticAcid', 'Leucocytes', 'CRP', 'LacticAcid', 'Leucocytes', 'LacticAcid', 'CRP', 'Leucocytes', 'LacticAcid', 'Leucocytes', 'CRP', 'CRP', 'Leucocytes', 'LacticAcid', 'Leucocytes', 'CRP', 'LacticAcid', 'CRP', 'Leucocytes', 'LacticAcid', 'LacticAcid', 'Leucocytes', 'CRP', 'LacticAcid', 'Leucocytes', 'CRP', 'LacticAcid', 'Leucocytes', 'CRP', 'LacticAcid', 'CRP', 'Leucocytes', 'LacticAcid', 'CRP', 'Leucocytes', 'Leucocytes', 'CRP', 'LacticAcid', 'LacticAcid', 'Leucocytes', 'CRP', 'CRP', 'LacticAcid', 'Leucocytes', 'Leucocytes', 'CRP', 'LacticAcid', 'LacticAcid', 'CRP', 'Leucocytes', 'CRP', 'LacticAcid', 'Leucocytes', 'CRP', 'LacticAcid', 'Leucocytes', 'Leucocytes', 'LacticAcid', 'CRP', 'Leucocytes', 'LacticAcid', 'CRP', 'CRP', 'LacticAcid', 'Leucocytes', 'Leucocytes', 'Admission NC', 'Leucocytes', 'CRP', 'Leucocytes', 'Release A', 'Return ER')",1,862
379,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'IV Liquid', 'CRP', 'Leucocytes', 'LacticAcid', 'IV Antibiotics', 'Admission NC', 'Leucocytes', 'CRP', 'CRP', 'Leucocytes', 'Leucocytes', 'CRP', 'CRP', 'Leucocytes', 'Leucocytes', 'CRP', 'Release D')",1,863
380,"('ER Registration', 'IV Liquid', 'ER Triage', 'ER Sepsis Triage', 'CRP', 'LacticAcid', 'Leucocytes', 'IV Antibiotics', 'Admission NC', 'Admission NC', 'Leucocytes', 'CRP', 'Admission NC', 'Release A')",1,864
381,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'Leucocytes', 'LacticAcid', 'CRP', 'IV Liquid', 'IV Antibiotics', 'Admission NC', 'CRP', 'Leucocytes', 'LacticAcid', 'Leucocytes', 'CRP', 'Release A')",1,865
382,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'IV Liquid', 'Leucocytes', 'CRP', 'IV Antibiotics', 'Admission NC', 'CRP', 'Leucocytes', 'CRP', 'Leucocytes', 'Leucocytes', 'CRP', 'Release A', 'Return ER')",1,866
383,"('ER Registration', 'IV Liquid', 'ER Triage', 'LacticAcid', 'Leucocytes', 'CRP', 'ER Sepsis Triage', 'IV Antibiotics', 'Admission NC', 'Release A')",1,867
384,"('ER Registration', 'ER Triage', 'CRP', 'Leucocytes', 'ER Sepsis Triage', 'Admission NC', 'CRP', 'Leucocytes', 'CRP', 'Release A', 'Return ER')",1,868
386,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'IV Liquid', 'LacticAcid', 'Leucocytes', 'CRP', 'IV Antibiotics', 'Admission NC', 'Admission NC', 'LacticAcid', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'CRP', 'Leucocytes', 'CRP', 'Release A', 'Return ER')",1,869
387,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'IV Liquid', 'LacticAcid', 'Leucocytes', 'CRP', 'IV Antibiotics', 'Admission NC', 'Admission NC', 'Leucocytes', 'CRP', 'Release A')",1,870
388,"('ER Registration', 'ER Triage', 'Leucocytes', 'CRP', 'ER Sepsis Triage', 'Admission NC', 'Release A', 'Return ER')",1,871
389,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'LacticAcid', 'Leucocytes', 'CRP', 'IV Liquid', 'IV Antibiotics', 'Admission NC', 'Admission NC', 'CRP', 'Release A', 'Return ER')",1,872
390,"('ER Triage', 'Leucocytes', 'CRP', 'LacticAcid', 'Leucocytes', 'ER Registration', 'Admission IC', 'LacticAcid', 'Leucocytes', 'CRP', 'CRP', 'LacticAcid', 'Leucocytes', 'CRP', 'Leucocytes', 'LacticAcid', 'Leucocytes', 'LacticAcid', 'CRP', 'Leucocytes', 'CRP', 'LacticAcid', 'LacticAcid', 'CRP', 'Leucocytes', 'Admission NC', 'Leucocytes', 'CRP', 'Release A', 'Return ER')",1,873
391,"('ER Registration', 'IV Liquid', 'ER Triage', 'ER Sepsis Triage', 'LacticAcid', 'Leucocytes', 'CRP', 'IV Antibiotics', 'Admission NC', 'CRP', 'CRP', 'Leucocytes', 'Admission NC', 'Admission NC', 'Leucocytes', 'CRP', 'Release A')",1,874
392,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'Leucocytes', 'CRP', 'LacticAcid', 'IV Liquid', 'IV Antibiotics', 'Admission NC', 'Leucocytes', 'Leucocytes', 'Leucocytes', 'CRP', 'Release A', 'Return ER')",1,875
393,"('ER Registration', 'ER Triage', 'LacticAcid', 'CRP', 'Leucocytes', 'ER Sepsis Triage', 'IV Liquid', 'IV Antibiotics', 'Admission NC', 'Admission NC', 'CRP', 'Leucocytes', 'Leucocytes', 'CRP', 'CRP', 'Leucocytes', 'Leucocytes', 'CRP', 'Release B')",1,876
371,"('ER Registration', 'ER Triage', 'LacticAcid', 'Leucocytes', 'CRP', 'ER Sepsis Triage', 'IV Liquid', 'IV Antibiotics', 'Admission NC', 'CRP', 'Leucocytes', 'Admission NC', 'Leucocytes', 'CRP', 'Release A', 'Return ER')",1,877
369,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'IV Liquid', 'CRP', 'LacticAcid', 'Leucocytes', 'IV Antibiotics', 'Admission NC', 'CRP', 'Leucocytes', 'Release A')",1,878
344,"('ER Registration', 'ER Triage', 'CRP', 'LacticAcid', 'Leucocytes', 'ER Sepsis Triage', 'IV Liquid', 'IV Antibiotics', 'Admission NC', 'CRP', 'Leucocytes', 'Release A')",1,879
368,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'Leucocytes', 'CRP', 'Admission NC')",1,880
346,"('ER Registration', 'ER Triage', 'CRP', 'Leucocytes', 'LacticAcid', 'ER Sepsis Triage', 'IV Liquid', 'IV Antibiotics', 'Admission NC', 'Leucocytes', 'Leucocytes', 'Leucocytes', 'CRP', 'CRP', 'Leucocytes', 'Leucocytes', 'CRP', 'Release B')",1,881
347,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'LacticAcid', 'Leucocytes', 'CRP', 'IV Liquid', 'IV Antibiotics', 'Admission NC', 'CRP', 'CRP', 'Leucocytes', 'CRP', 'Leucocytes', 'Release A', 'Return ER')",1,882
348,"('ER Registration', 'ER Triage', 'Leucocytes', 'CRP', 'ER Sepsis Triage', 'IV Liquid', 'IV Antibiotics', 'Admission NC', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'CRP', 'Leucocytes', 'CRP', 'CRP', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'Leucocytes', 'Leucocytes', 'CRP', 'CRP', 'Leucocytes', 'Leucocytes', 'CRP', 'CRP', 'CRP', 'CRP', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'CRP', 'Leucocytes', 'Release A')",1,883
349,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'CRP', 'Leucocytes', 'LacticAcid', 'IV Antibiotics', 'Admission NC', 'Admission NC', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'Release A')",1,884
350,"('ER Registration', 'Leucocytes', 'LacticAcid', 'CRP', 'ER Triage', 'ER Sepsis Triage', 'IV Liquid', 'IV Antibiotics', 'Admission NC', 'Admission NC', 'CRP', 'CRP', 'Leucocytes', 'CRP', 'Leucocytes', 'Release A')",1,885
351,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'IV Liquid', 'IV Antibiotics', 'Leucocytes', 'LacticAcid', 'CRP', 'Admission NC', 'CRP', 'LacticAcid', 'Leucocytes', 'Leucocytes', 'CRP', 'Release A')",1,886
352,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'LacticAcid', 'Leucocytes', 'CRP', 'IV Liquid', 'IV Antibiotics', 'Admission NC', 'Admission NC', 'Leucocytes', 'CRP', 'CRP', 'Leucocytes', 'Release A', 'Return ER')",1,887
353,"('ER Registration', 'IV Liquid', 'ER Triage', 'ER Sepsis Triage', 'LacticAcid', 'Leucocytes', 'CRP', 'IV Antibiotics', 'Admission IC', 'LacticAcid', 'Leucocytes', 'LacticAcid', 'CRP', 'Admission NC', 'CRP', 'Leucocytes', 'Release A')",1,888
354,"('ER Registration', 'ER Triage', 'CRP', 'LacticAcid', 'Leucocytes', 'ER Sepsis Triage', 'IV Liquid', 'IV Antibiotics', 'Admission NC', 'CRP', 'Leucocytes', 'CRP', 'Leucocytes', 'Leucocytes', 'Leucocytes', 'CRP', 'Release A', 'Return ER')",1,889
355,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'Leucocytes', 'CRP', 'LacticAcid', 'IV Liquid', 'IV Antibiotics', 'CRP', 'Leucocytes')",1,890
356,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'LacticAcid', 'CRP', 'Leucocytes', 'IV Antibiotics', 'Admission NC', 'Leucocytes', 'CRP', 'Admission NC', 'IV Liquid', 'CRP', 'Leucocytes', 'Release A', 'Return ER')",1,891
357,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'IV Liquid', 'IV Antibiotics', 'CRP', 'LacticAcid', 'Leucocytes', 'Admission NC', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'CRP', 'Leucocytes', 'Release A')",1,892
359,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'LacticAcid', 'CRP', 'Leucocytes', 'IV Antibiotics', 'IV Liquid', 'Admission NC', 'Release A', 'Return ER')",1,893
360,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'IV Liquid', 'CRP', 'Leucocytes', 'LacticAcid', 'IV Antibiotics', 'Admission NC', 'Admission NC', 'Leucocytes', 'CRP', 'CRP', 'Leucocytes', 'Release A')",1,894
361,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'Leucocytes', 'LacticAcid', 'CRP', 'IV Liquid', 'IV Antibiotics', 'Admission NC', 'CRP', 'Leucocytes', 'CRP', 'Release A')",1,895
362,"('ER Registration', 'IV Liquid', 'ER Triage', 'ER Sepsis Triage', 'CRP', 'Leucocytes', 'IV Antibiotics', 'Admission NC', 'Leucocytes', 'CRP', 'Release A')",1,896
363,"('ER Sepsis Triage', 'ER Registration', 'ER Triage', 'Leucocytes', 'CRP', 'LacticAcid', 'IV Liquid', 'IV Antibiotics', 'Admission IC', 'LacticAcid', 'CRP', 'CRP', 'LacticAcid', 'Leucocytes', 'Admission NC', 'Release A', 'Return ER')",1,897
364,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'CRP', 'LacticAcid', 'Leucocytes', 'IV Antibiotics', 'IV Liquid', 'Admission NC', 'Leucocytes', 'CRP', 'Admission NC', 'Leucocytes', 'CRP', 'Release A', 'Return ER')",1,898
365,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'CRP', 'Leucocytes', 'LacticAcid', 'IV Liquid', 'IV Antibiotics', 'Admission NC', 'CRP', 'Leucocytes', 'Admission NC', 'CRP', 'Leucocytes', 'Release A')",1,899
366,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'IV Liquid', 'Leucocytes', 'CRP', 'LacticAcid', 'IV Antibiotics', 'Admission NC', 'Admission NC', 'CRP', 'Leucocytes', 'CRP', 'Release A', 'Return ER')",1,900
367,"('Leucocytes', 'CRP', 'ER Registration', 'ER Triage', 'ER Sepsis Triage', 'LacticAcid', 'Leucocytes', 'CRP', 'IV Liquid', 'IV Antibiotics', 'Admission NC', 'Leucocytes', 'CRP', 'CRP', 'Leucocytes', 'Release A')",1,901
394,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'IV Liquid', 'CRP', 'Leucocytes', 'LacticAcid', 'IV Antibiotics', 'Admission NC', 'Leucocytes', 'CRP', 'Admission NC', 'Leucocytes', 'CRP', 'CRP', 'Leucocytes', 'CRP', 'Leucocytes', 'Release C')",1,902
395,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'CRP', 'LacticAcid', 'Leucocytes', 'IV Antibiotics', 'Admission NC', 'Admission NC', 'CRP', 'CRP', 'Leucocytes', 'CRP', 'CRP', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'Leucocytes', 'Release A', 'Return ER')",1,903
396,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'IV Liquid', 'CRP', 'LacticAcid', 'Leucocytes', 'IV Antibiotics', 'Admission NC', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'Release A')",1,904
397,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'IV Antibiotics', 'CRP', 'LacticAcid', 'Leucocytes', 'IV Liquid', 'Admission NC', 'CRP', 'Leucocytes', 'Admission NC', 'CRP', 'Leucocytes', 'Release A')",1,905
426,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'IV Liquid', 'Leucocytes', 'CRP', 'LacticAcid', 'IV Antibiotics', 'Admission NC', 'Leucocytes', 'CRP', 'Leucocytes', 'Release A', 'Return ER')",1,906
427,"('ER Registration', 'ER Triage', 'CRP', 'LacticAcid', 'Leucocytes', 'ER Sepsis Triage', 'IV Liquid', 'IV Antibiotics', 'Admission NC', 'Leucocytes', 'CRP', 'CRP', 'Leucocytes', 'Release A', 'Return ER')",1,907
428,"('IV Liquid', 'ER Registration', 'ER Triage', 'Leucocytes', 'CRP', 'LacticAcid', 'ER Sepsis Triage', 'IV Antibiotics', 'Admission IC', 'LacticAcid', 'CRP', 'Leucocytes')",1,908
429,"('ER Registration', 'ER Triage', 'CRP', 'LacticAcid', 'Leucocytes', 'ER Sepsis Triage', 'IV Liquid', 'IV Antibiotics', 'Admission NC', 'CRP', 'Leucocytes', 'CRP', 'Leucocytes', 'Release A', 'Return ER')",1,909
430,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'LacticAcid', 'CRP', 'Leucocytes', 'IV Liquid', 'IV Antibiotics', 'Admission NC', 'CRP', 'Leucocytes', 'Admission NC', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'CRP', 'Leucocytes', 'Release A')",1,910
431,"('ER Registration', 'ER Triage', 'Leucocytes', 'CRP', 'LacticAcid', 'ER Sepsis Triage', 'IV Liquid', 'IV Antibiotics', 'Admission NC', 'Leucocytes', 'CRP', 'Release A', 'Return ER')",1,911
432,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'Leucocytes', 'CRP', 'Leucocytes')",1,912
433,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'IV Liquid', 'IV Antibiotics', 'CRP', 'LacticAcid', 'Leucocytes', 'Admission NC', 'Leucocytes', 'CRP', 'Release B')",1,913
434,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'Leucocytes', 'CRP', 'LacticAcid', 'IV Liquid', 'IV Antibiotics', 'Admission NC', 'CRP', 'CRP', 'Release A', 'Return ER')",1,914
435,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'IV Liquid', 'Leucocytes', 'LacticAcid', 'CRP', 'IV Antibiotics')",1,915
436,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'Leucocytes', 'LacticAcid', 'CRP', 'IV Antibiotics', 'IV Liquid', 'Admission NC', 'CRP', 'Leucocytes', 'Release A', 'Return ER')",1,916
437,"('ER Registration', 'ER Triage', 'Leucocytes', 'CRP', 'ER Sepsis Triage', 'IV Liquid', 'IV Antibiotics', 'Admission NC', 'Admission NC', 'CRP', 'Leucocytes', 'CRP', 'Release A')",1,917
438,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'Leucocytes', 'CRP', 'IV Antibiotics', 'Leucocytes', 'CRP')",1,918
439,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'Leucocytes', 'CRP', 'LacticAcid', 'IV Liquid', 'IV Antibiotics', 'Admission IC', 'LacticAcid', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'LacticAcid', 'Admission NC', 'Leucocytes', 'CRP', 'CRP', 'Leucocytes', 'Leucocytes', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'Release A', 'Return ER')",1,919
440,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'CRP', 'Leucocytes', 'IV Liquid', 'IV Antibiotics', 'Admission NC', 'Leucocytes', 'CRP', 'Admission IC', 'CRP', 'LacticAcid', 'Leucocytes', 'CRP', 'LacticAcid', 'Leucocytes', 'Leucocytes', 'CRP', 'LacticAcid', 'Leucocytes', 'LacticAcid', 'CRP', 'LacticAcid', 'CRP', 'Leucocytes', 'CRP', 'Leucocytes', 'LacticAcid', 'LacticAcid', 'Leucocytes', 'CRP', 'LacticAcid', 'CRP', 'Leucocytes', 'Leucocytes', 'CRP', 'LacticAcid', 'Leucocytes', 'CRP', 'LacticAcid', 'CRP', 'Leucocytes', 'LacticAcid', 'LacticAcid', 'Leucocytes', 'CRP', 'Leucocytes', 'LacticAcid', 'CRP', 'Admission NC', 'Release A')",1,920
441,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'Leucocytes', 'LacticAcid', 'CRP', 'IV Liquid', 'IV Antibiotics', 'Admission NC', 'CRP', 'Leucocytes', 'Leucocytes', 'CRP', 'Admission IC', 'Leucocytes', 'CRP', 'LacticAcid', 'LacticAcid', 'CRP', 'Leucocytes', 'LacticAcid', 'Leucocytes', 'CRP', 'Admission NC', 'Leucocytes', 'Leucocytes', 'CRP', 'Release A', 'Return ER')",1,921
442,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'CRP', 'Leucocytes', 'Admission NC', 'CRP', 'Leucocytes', 'CRP', 'Leucocytes', 'Leucocytes', 'Leucocytes', 'Leucocytes', 'Leucocytes', 'Leucocytes', 'Leucocytes', 'Leucocytes', 'Leucocytes', 'CRP', 'Release A')",1,922
443,"('ER Registration', 'ER Triage', 'CRP', 'Leucocytes', 'LacticAcid', 'ER Sepsis Triage', 'IV Liquid', 'IV Antibiotics')",1,923
444,"('CRP', 'Leucocytes', 'ER Registration', 'ER Triage', 'ER Sepsis Triage', 'Admission NC', 'CRP', 'Leucocytes', 'Admission IC', 'Leucocytes', 'CRP', 'LacticAcid', 'Leucocytes', 'Leucocytes', 'Admission IC', 'Leucocytes', 'CRP', 'LacticAcid', 'Leucocytes', 'Leucocytes', 'Leucocytes', 'LacticAcid', 'CRP', 'Leucocytes', 'LacticAcid', 'Leucocytes', 'CRP', 'CRP', 'LacticAcid', 'Leucocytes', 'Admission NC', 'Release A', 'Return ER')",1,924
445,"('ER Registration', 'ER Triage', 'Leucocytes', 'CRP', 'LacticAcid', 'IV Liquid', 'Admission NC', 'ER Sepsis Triage', 'IV Antibiotics', 'Release A')",1,925
446,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'IV Liquid', 'CRP', 'Leucocytes', 'LacticAcid', 'IV Antibiotics', 'Admission NC', 'LacticAcid', 'CRP', 'Leucocytes', 'CRP', 'Leucocytes', 'LacticAcid', 'CRP', 'Leucocytes', 'LacticAcid', 'Leucocytes', 'CRP', 'Release A', 'Return ER')",1,926
425,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'IV Liquid', 'IV Antibiotics', 'Leucocytes', 'CRP', 'LacticAcid', 'Admission NC', 'CRP', 'Release A')",1,927
424,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'LacticAcid', 'Leucocytes', 'CRP', 'Admission NC', 'CRP', 'Leucocytes', 'CRP', 'Leucocytes', 'Leucocytes', 'CRP', 'Release A')",1,928
422,"('ER Sepsis Triage', 'IV Antibiotics', 'IV Liquid', 'ER Registration', 'ER Triage', 'CRP', 'Leucocytes', 'LacticAcid', 'Admission NC', 'Admission NC', 'CRP', 'Leucocytes', 'Admission NC', 'Leucocytes', 'CRP', 'Leucocytes', 'Admission NC', 'Leucocytes', 'Leucocytes', 'Release A', 'Return ER')",1,929
408,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'Leucocytes', 'CRP', 'LacticAcid', 'IV Liquid', 'IV Antibiotics', 'Admission NC', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'CRP', 'Leucocytes', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'Release A', 'Leucocytes', 'Return ER')",1,930
398,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'CRP', 'Leucocytes', 'LacticAcid', 'IV Antibiotics', 'IV Liquid', 'Admission NC', 'Leucocytes', 'CRP', 'Release B')",1,931
399,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'IV Liquid', 'CRP', 'LacticAcid', 'Leucocytes', 'IV Antibiotics', 'Admission NC', 'CRP', 'Leucocytes', 'CRP', 'CRP', 'Admission IC', 'Leucocytes', 'CRP', 'LacticAcid', 'Leucocytes', 'LacticAcid', 'Leucocytes', 'CRP', 'Leucocytes', 'LacticAcid', 'Leucocytes', 'Leucocytes', 'Leucocytes', 'Leucocytes', 'Leucocytes', 'Leucocytes', 'Release B')",1,932
400,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'CRP', 'Leucocytes', 'LacticAcid', 'IV Liquid', 'IV Antibiotics', 'Admission NC', 'Admission NC', 'Admission IC', 'CRP', 'Leucocytes', 'LacticAcid', 'LacticAcid', 'LacticAcid', 'Leucocytes', 'CRP', 'CRP', 'LacticAcid', 'Leucocytes', 'CRP', 'Leucocytes', 'LacticAcid', 'LacticAcid', 'CRP', 'Leucocytes', 'CRP', 'Leucocytes', 'LacticAcid', 'Leucocytes', 'LacticAcid', 'CRP', 'CRP', 'Leucocytes', 'LacticAcid', 'LacticAcid', 'Leucocytes', 'CRP', 'Release E', 'Return ER')",1,933
401,"('ER Triage', 'ER Registration', 'Leucocytes', 'CRP', 'LacticAcid', 'ER Sepsis Triage', 'Admission NC', 'IV Liquid', 'IV Antibiotics')",1,934
402,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'CRP', 'Leucocytes', 'Admission NC', 'Leucocytes', 'CRP', 'CRP', 'Leucocytes', 'CRP', 'Leucocytes', 'Leucocytes', 'CRP', 'CRP', 'Leucocytes', 'Release A')",1,935
403,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'IV Liquid', 'IV Antibiotics', 'CRP', 'Leucocytes', 'LacticAcid', 'Admission NC', 'CRP', 'Leucocytes', 'Admission NC', 'Release A')",1,936
404,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'LacticAcid', 'Leucocytes', 'CRP', 'IV Liquid', 'IV Antibiotics', 'Admission NC', 'Admission NC', 'Leucocytes', 'CRP', 'Release A', 'Return ER')",1,937
405,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'CRP', 'LacticAcid', 'Leucocytes', 'IV Liquid', 'IV Antibiotics', 'Admission IC', 'LacticAcid', 'Leucocytes', 'CRP', 'LacticAcid', 'Leucocytes', 'CRP', 'LacticAcid', 'Admission NC', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'CRP', 'Leucocytes', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'Release A', 'Return ER')",1,938
